#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11139	11148	11122	11131	HAF4	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	45	54	45	54	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11149	11188	11132	11171	HAF3	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	55	94	55	94	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11189	11199	11172	11182	HAF5	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	95	105	95	105	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11200	11223	11183	11206	HAF3	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	106	129	106	129	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11224	11233	11207	11216	HAF5	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	130	139	130	139	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11234	11252	11217	11235	HAF3	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	140	158	140	158	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11253	11263	11236	11246	HAF5	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	159	169	159	169	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11264	11264	11247	11247	HAF3	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	170	170	170	170	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11265	11274	11248	11257	HAF5	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	171	180	171	180	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11275	11289	11258	11272	HAF3	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	181	195	181	195	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11290	11299	11273	11282	HAF5	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	196	205	196	205	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11300	11314	11283	11297	HAF3	A00709:261:HT7NNDSX2:3:1609:29469:8782/1	206	220	206	220	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11094	11097	11077	11080	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	0	3	0	3	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11098	11107	11081	11090	HAF5	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	4	13	4	13	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11108	11138	11091	11121	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	14	44	14	44	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11139	11148	11122	11131	HAF4	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	45	54	45	54	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11149	11188	11132	11171	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	55	94	55	94	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11189	11199	11172	11182	HAF5	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	95	105	95	105	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11200	11223	11183	11206	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	106	129	106	129	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11224	11233	11207	11216	HAF5	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	130	139	130	139	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11234	11252	11217	11235	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	140	158	140	158	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11253	11263	11236	11246	HAF5	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	159	169	159	169	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11264	11264	11247	11247	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	170	170	170	170	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11265	11274	11248	11257	HAF5	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	171	180	171	180	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11275	11289	11258	11272	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	181	195	181	195	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11290	11299	11273	11282	HAF5	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	196	205	196	205	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11300	11314	11283	11297	HAF3	A00709:261:HT7NNDSX2:3:1609:30716:8625/1	206	220	206	220	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11380	11331	11363	11314	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	0	49	0	49	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11330	11321	11313	11304	HAF4	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	50	59	50	59	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11320	11300	11303	11283	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	60	80	60	80	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11299	11290	11282	11273	HAF5	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	81	90	81	90	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11289	11275	11272	11258	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	91	105	91	105	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11274	11265	11257	11248	HAF5	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	106	115	106	115	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11264	11264	11247	11247	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	116	116	116	116	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11263	11253	11246	11236	HAF5	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	117	127	117	127	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11252	11234	11235	11217	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	128	146	128	146	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11233	11224	11216	11207	HAF5	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	147	156	147	156	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11223	11200	11206	11183	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	157	180	157	180	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11199	11189	11182	11172	HAF5	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	181	191	181	191	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11188	11149	11171	11132	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	192	231	192	231	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11148	11139	11131	11122	HAF4	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	232	241	232	241	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11138	11135	11121	11118	HAF3	A00709:261:HT7NNDSX2:3:1607:9914:34757/1	242	245	242	245	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11349	11331	11332	11314	HAF3	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	0	18	0	18	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11330	11321	11313	11304	HAF4	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	19	28	19	28	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11320	11300	11303	11283	HAF3	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	29	49	29	49	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11299	11290	11282	11273	HAF5	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	50	59	50	59	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11289	11275	11272	11258	HAF3	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	60	74	60	74	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11274	11265	11257	11248	HAF5	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	75	84	75	84	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11264	11264	11247	11247	HAF3	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	85	85	85	85	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11263	11253	11246	11236	HAF5	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	86	96	86	96	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11252	11234	11235	11217	HAF3	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	97	115	97	115	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11233	11224	11216	11207	HAF5	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	116	125	116	125	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	11223	11220	11206	11203	HAF3	A00709:261:HT7NNDSX2:3:1611:3803:7607/1	126	129	126	129	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12567	12557	12549	12539	HAF3	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	0	10	0	10	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12556	12547	12538	12529	HAF5	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	11	20	11	20	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12546	12453	12528	12436	HAF3	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	21	114	21	113	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12457	12457	12440	12440	UNSr	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	110	110	109	109	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12452	12441	12435	12424	HAF5	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	115	126	114	125	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12451	12451	12434	12434	UNSr	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	116	116	115	115	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12449	12449	12432	12432	UNSr	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	118	118	117	117	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12448	12448	12431	12431	UNSr	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	119	119	118	118	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12447	12447	12430	12430	UNSr	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	120	120	119	119	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12440	12440	12423	12423	HAF3	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	127	127	126	126	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12439	12430	12422	12413	HAF5	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	128	137	127	136	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12429	12412	12412	12395	HAF3	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	138	155	137	154	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12411	12400	12394	12383	HAF5	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	156	167	155	166	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12399	12310	12382	12293	HAF3	A00709:261:HT7NNDSX2:3:1609:26377:34021/1	168	257	167	256	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12571	12570	12553	12552	HAF3	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	0	1	0	1	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12569	12560	12551	12542	HAF4	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	2	11	2	11	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12559	12557	12541	12539	HAF3	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	12	14	12	14	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12556	12547	12538	12529	HAF5	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	15	24	15	24	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12546	12453	12528	12436	HAF3	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	25	118	25	117	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12457	12457	12440	12440	UNSr	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	114	114	113	113	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12452	12441	12435	12424	HAF5	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	119	130	118	129	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12451	12451	12434	12434	UNSr	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	120	120	119	119	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12449	12449	12432	12432	UNSr	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	122	122	121	121	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12448	12448	12431	12431	UNSr	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	123	123	122	122	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12447	12447	12430	12430	UNSr	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	124	124	123	123	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12440	12440	12423	12423	HAF3	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	131	131	130	130	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12439	12430	12422	12413	HAF5	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	132	141	131	140	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12429	12412	12412	12395	HAF3	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	142	159	141	158	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12411	12400	12394	12383	HAF5	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	160	171	159	170	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12399	12384	12382	12367	HAF3	A00709:261:HT7NNDSX2:3:1609:6723:16517/1	172	187	171	186	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12666	12596	12648	12578	HAF3	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	0	70	0	70	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12595	12585	12577	12567	HAF4	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	71	81	71	81	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12584	12570	12566	12552	HAF3	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	82	96	82	96	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12569	12560	12551	12542	HAF4	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	97	106	97	106	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12559	12557	12541	12539	HAF3	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	107	109	107	109	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12556	12547	12538	12529	HAF5	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	110	119	110	119	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12546	12462	12528	12444	HAF3	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	120	204	120	204	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12457	12457	12440	12440	UNSr	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	209	209	209	209	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12451	12451	12434	12434	UNSr	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	215	215	214	214	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12449	12449	12432	12432	UNSr	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	217	217	216	216	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12448	12448	12431	12431	UNSr	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	218	218	217	217	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12447	12447	12430	12430	UNSr	A00709:261:HT7NNDSX2:3:1607:1877:18897/1	219	219	218	218	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12490	12546	12472	12528	HAF3	A00709:261:HT7NNDSX2:3:1607:11641:23375/1	0	56	0	56	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12547	12556	12529	12538	HAF5	A00709:261:HT7NNDSX2:3:1607:11641:23375/1	57	66	57	66	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12557	12559	12539	12541	HAF3	A00709:261:HT7NNDSX2:3:1607:11641:23375/1	67	69	67	69	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12560	12569	12542	12551	HAF4	A00709:261:HT7NNDSX2:3:1607:11641:23375/1	70	79	70	79	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12570	12584	12552	12566	HAF3	A00709:261:HT7NNDSX2:3:1607:11641:23375/1	80	94	80	94	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12585	12595	12567	12577	HAF4	A00709:261:HT7NNDSX2:3:1607:11641:23375/1	95	105	95	105	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12596	12659	12578	12641	HAF3	A00709:261:HT7NNDSX2:3:1607:11641:23375/1	106	169	106	169	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12652	12596	12634	12578	HAF3	A00709:261:HT7NNDSX2:3:1609:9399:20087/1	0	56	0	56	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12595	12585	12577	12567	HAF4	A00709:261:HT7NNDSX2:3:1609:9399:20087/1	57	67	57	67	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12584	12570	12566	12552	HAF3	A00709:261:HT7NNDSX2:3:1609:9399:20087/1	68	82	68	82	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12569	12560	12551	12542	HAF4	A00709:261:HT7NNDSX2:3:1609:9399:20087/1	83	92	83	92	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12559	12557	12541	12539	HAF3	A00709:261:HT7NNDSX2:3:1609:9399:20087/1	93	95	93	95	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12556	12547	12538	12529	HAF5	A00709:261:HT7NNDSX2:3:1609:9399:20087/1	96	105	96	105	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12546	12507	12528	12489	HAF3	A00709:261:HT7NNDSX2:3:1609:9399:20087/1	106	145	106	145	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12558	12559	12540	12541	HAF3	A00709:261:HT7NNDSX2:3:1608:18882:26115/1	0	1	0	1	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12560	12569	12542	12551	HAF4	A00709:261:HT7NNDSX2:3:1608:18882:26115/1	2	11	2	11	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12570	12584	12552	12566	HAF3	A00709:261:HT7NNDSX2:3:1608:18882:26115/1	12	26	12	26	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12585	12595	12567	12577	HAF4	A00709:261:HT7NNDSX2:3:1608:18882:26115/1	27	37	27	37	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12596	12673	12578	12655	HAF3	A00709:261:HT7NNDSX2:3:1608:18882:26115/1	38	115	38	115	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12674	12683	12656	12665	HAF4	A00709:261:HT7NNDSX2:3:1608:18882:26115/1	116	125	116	125	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12570	12584	12552	12566	HAF3	A00709:261:HT7NNDSX2:3:1609:11966:4805/1	0	14	0	14	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12585	12595	12567	12577	HAF4	A00709:261:HT7NNDSX2:3:1609:11966:4805/1	15	25	15	25	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	12596	12670	12578	12652	HAF3	A00709:261:HT7NNDSX2:3:1609:11966:4805/1	26	100	26	100	
